3U,4608,LHW,6431,CKG,3393,,0,319 321
3U,4608,LHW,6431,CTU,3395,,0,319
3U,4608,LHW,6431,DNH,4308,,0,319
3U,4608,LHW,6431,JGN,6432,,0,319
3U,4608,LHW,6431,KWE,3394,,0,321
3U,4608,LHW,6431,TSN,3368,,0,321
3U,4608,LJG,4033,CKG,3393,,0,319
3U,4608,LJG,4033,CTU,3395,,0,319
3U,4608,LJG,4033,MIG,6400,,0,319
3U,4608,LUM,6376,CTU,3395,,0,319
3U,4608,LUM,6376,KMG,3382,,0,319
3U,4608,LXA,4097,CKG,3393,,0,319
3U,4608,LXA,4097,CTU,3395,,0,330 319
3U,4608,LXA,4097,GXH,9311,,0,319
3U,4608,LXA,4097,XIY,3379,,0,319
3U,4608,LXA,4097,XNN,6366,,0,319
3U,4608,LYI,6385,XIY,3379,,0,319 320
3U,4608,LZY,6402,CTU,3395,,0,319
3U,4608,MIG,6400,LJG,4033,,0,319
3U,4608,MIG,6400,NKG,3388,,0,319
3U,4608,MIG,6400,SYX,4030,,0,320
3U,4608,MIG,6400,XNN,6366,,0,320
3U,4608,NGB,3387,CKG,3393,,0,319
3U,4608,NGB,3387,HAK,4120,,0,321
3U,4608,NGB,3387,HRB,3400,,0,321
3U,4608,NGB,3387,KHN,3384,,0,321
3U,4608,NGB,3387,KMG,3382,,0,320
3U,4608,NGB,3387,SHE,4144,,0,321
3U,4608,NGB,3387,SYX,4030,,0,321
3U,4608,NKG,3388,CGQ,4380,,0,320
3U,4608,NKG,3388,CKG,3393,,0,319
3U,4608,NKG,3388,CTU,3395,,0,319 320
3U,4608,NKG,3388,DYG,6353,,0,319
3U,4608,NKG,3388,HRB,3400,,0,319
3U,4608,NKG,3388,KMG,3382,,0,320
3U,4608,NKG,3388,MIG,6400,,0,319
3U,4608,NKG,3388,SYX,4030,,0,320
3U,4608,NNG,3373,CKG,3393,,0,319
3U,4608,NNG,3373,CTU,3395,,0,319 320
3U,4608,NNG,3373,WUH,3376,,0,321
3U,4608,NTG,5475,WUH,3376,,0,319
3U,4608,NZH,6954,HRB,3400,,0,321
3U,4608,PEK,3364,CKG,3393,,0,319 321 320
3U,4608,PEK,3364,CTU,3395,,0,321 320 330
3U,4608,PEK,3364,WXN,6403,,0,320
3U,4608,PEK,3364,ZHY,8043,,0,320
3U,4608,PVG,3406,CKG,3393,,0,320 319
3U,4608,PVG,3406,CTU,3395,,0,330 321
3U,4608,PZI,6435,CKG,3393,,0,319
3U,4608,PZI,6435,CTU,3395,,0,319
3U,4608,SHE,4144,CSX,3371,,0,320
3U,4608,SHE,4144,CTU,3395,,0,330
3U,4608,SHE,4144,DSN,6434,,0,319
3U,4608,SHE,4144,NGB,3387,,0,321
3U,4608,SHE,4144,TYN,3369,,0,321
3U,4608,SHE,4144,XUZ,4149,,0,320
3U,4608,SJW,6347,CTU,3395,,0,320
3U,4608,SJW,6347,HRB,3400,,0,321
3U,4608,SJW,6347,KWL,3372,,0,321
3U,4608,SWA,4302,CKG,3393,,0,319
3U,4608,SYX,4030,CKG,3393,,0,320
3U,4608,SYX,4030,CTU,3395,,0,321
3U,4608,SYX,4030,KWE,3394,,0,321
3U,4608,SYX,4030,KWL,3372,,0,320
3U,4608,SYX,4030,MIG,6400,,0,320
3U,4608,SYX,4030,NGB,3387,,0,321
3U,4608,SYX,4030,NKG,3388,,0,320
3U,4608,SYX,4030,TNA,4108,,0,321
3U,4608,SYX,4030,WNZ,6392,,0,321
3U,4608,SYX,4030,YBP,4110,,0,319
3U,4608,SZX,3374,CKG,3393,,0,320
3U,4608,SZX,3374,CTU,3395,,0,320 321
3U,4608,SZX,3374,WXN,6403,,0,319
3U,4608,TAO,3390,CTU,3395,,0,321
3U,4608,TAO,3390,KMG,3382,,0,320
3U,4608,TNA,4108,CGQ,4380,,0,321
3U,4608,TNA,4108,CKG,3393,,0,321
3U,4608,TNA,4108,CTU,3395,,0,321
3U,4608,TNA,4108,DLC,3404,,0,321
3U,4608,TNA,4108,HRB,3400,,0,320 321
3U,4608,TNA,4108,KMG,3382,,0,320
3U,4608,TNA,4108,SYX,4030,,0,321
3U,4608,TNA,4108,XIY,3379,,0,320
3U,4608,TSN,3368,CGQ,4380,,0,320 319
3U,4608,TSN,3368,CKG,3393,,0,319
3U,4608,TSN,3368,CTU,3395,,0,321
3U,4608,TSN,3368,HGH,3386,,0,320
3U,4608,TSN,3368,HRB,3400,,0,321
3U,4608,TSN,3368,LHW,6431,,0,321
3U,4608,TVS,8858,TYN,3369,,0,319
3U,4608,TYN,3369,CKG,3393,,0,321
3U,4608,TYN,3369,CTU,3395,,0,319
3U,4608,TYN,3369,DAT,6344,,0,319
3U,4608,TYN,3369,HGH,3386,,0,320
3U,4608,TYN,3369,SHE,4144,,0,321
3U,4608,TYN,3369,TVS,8858,,0,319
3U,4608,URC,3399,CGO,3375,,0,320
3U,4608,URC,3399,CKG,3393,,0,320
3U,4608,URC,3399,CTU,3395,,0,319 330
3U,4608,URC,3399,KHG,3397,,0,319
3U,4608,URC,3399,XIY,3379,,0,319
3U,4608,UYN,6368,XIY,3379,,0,319
3U,4608,WNZ,6392,CSX,3371,,0,319
3U,4608,WNZ,6392,CTU,3395,,0,320
3U,4608,WNZ,6392,HRB,3400,,0,321
3U,4608,WNZ,6392,KWE,3394,,0,320
3U,4608,WNZ,6392,SYX,4030,,0,321
3U,4608,WUH,3376,CKG,3393,,0,319
3U,4608,WUH,3376,CTU,3395,,0,319
3U,4608,WUH,3376,HRB,3400,,0,321
3U,4608,WUH,3376,JJN,6386,,0,319
3U,4608,WUH,3376,NNG,3373,,0,321
3U,4608,WUH,3376,NTG,5475,,0,319
3U,4608,WUX,6390,CKG,3393,,0,319
3U,4608,WUX,6390,CTU,3395,,0,320
3U,4608,WXN,6403,CTU,3395,,0,319
3U,4608,WXN,6403,KMG,3382,,0,320
3U,4608,WXN,6403,PEK,3364,,0,320
3U,4608,WXN,6403,SZX,3374,,0,319
3U,4608,XIC,3396,CTU,3395,,0,320
3U,4608,XIY,3379,BHY,6351,,0,321
3U,4608,XIY,3379,CKG,3393,,0,319
3U,4608,XIY,3379,CTU,3395,,0,320 319
3U,4608,XIY,3379,FOC,3385,,0,319
3U,4608,XIY,3379,GXH,9311,,0,319
3U,4608,XIY,3379,HRB,3400,,0,321
3U,4608,XIY,3379,KMG,3382,,0,320
3U,4608,XIY,3379,LXA,4097,,0,319
3U,4608,XIY,3379,LYI,6385,,0,319 320
3U,4608,XIY,3379,TNA,4108,,0,320
3U,4608,XIY,3379,URC,3399,,0,319
3U,4608,XIY,3379,UYN,6368,,0,319
3U,4608,XIY,3379,XMN,3383,,0,319
3U,4608,XIY,3379,XNN,6366,,0,319
3U,4608,XIY,3379,YBP,4110,,0,319
3U,4608,XMN,3383,CSX,3371,,0,321
3U,4608,XMN,3383,CTU,3395,,0,320
3U,4608,XMN,3383,CZX,4109,,0,321
3U,4608,XMN,3383,KMG,3382,,0,320
3U,4608,XMN,3383,KOW,6379,,0,320
3U,4608,XMN,3383,XIY,3379,,0,319
3U,4608,XNN,6366,CKG,3393,,0,320
3U,4608,XNN,6366,CTU,3395,,0,320
3U,4608,XNN,6366,LXA,4097,,0,319
3U,4608,XNN,6366,MIG,6400,,0,320
3U,4608,XNN,6366,XIY,3379,,0,319
3U,4608,XNN,6366,ZHY,8043,,0,320
3U,4608,XUZ,4149,CTU,3395,,0,320
3U,4608,XUZ,4149,DLC,3404,,0,320
3U,4608,XUZ,4149,HRB,3400,,0,320 321
3U,4608,XUZ,4149,KMG,3382,,0,320
3U,4608,XUZ,4149,KWE,3394,,0,321
3U,4608,XUZ,4149,SHE,4144,,0,320
3U,4608,YBP,4110,SYX,4030,,0,319
3U,4608,YBP,4110,XIY,3379,,0,319
3U,4608,YIH,6361,CKG,3393,,0,319
3U,4608,YIH,6361,CTU,3395,,0,320
3U,4608,YTY,8876,CTU,3395,,0,319
3U,4608,ZHA,6357,CKG,3393,,0,319
3U,4608,ZHY,8043,PEK,3364,,0,320
3U,4608,ZHY,8043,XNN,6366,,0,320
3U,4608,ZUH,6355,CZX,4109,,0,320
3U,4608,ZUH,6355,HAK,4120,,0,320
8L,2942,BAV,6346,XIY,3379,,0,738
8L,2942,CGO,3375,KMG,3382,,0,320 738 737
8L,2942,CGO,3375,LJG,4033,,0,319 321
8L,2942,CKG,3393,KMG,3382,,0,738
8L,2942,CKG,3393,LJG,4033,,0,321
8L,2942,CKG,3393,XUZ,4149,,0,738
8L,2942,CSX,3371,FOC,3385,,0,738
8L,2942,CSX,3371,KMG,3382,,0,738
8L,2942,CSX,3371,LJG,4033,,0,321 319
8L,2942,CSX,3371,NKG,3388,,0,321
8L,2942,CTU,3395,JZH,4301,,0,737
8L,2942,CTU,3395,KMG,3382,,0,321 737
8L,2942,CTU,3395,TCZ,7862,,0,737
8L,2942,CTU,3395,TSN,3368,,0,737
8L,2942,DIG,6375,KMG,3382,,0,737
8L,2942,DLC,3404,TSN,3368,,0,737
8L,2942,DLC,3404,WUH,3376,,0,737
8L,2942,DLU,4054,JHG,4055,,0,737
8L,2942,DLU,4054,KMG,3382,,0,737
8L,2942,FOC,3385,CSX,3371,,0,738
8L,2942,FOC,3385,NNG,3373,,0,738
8L,2942,HAK,4120,KMG,3382,,0,738
8L,2942,HET,6345,TYN,3369,,0,321
8L,2942,HFE,3389,KMG,3382,,0,738
8L,2942,HFE,3389,LJG,4033,,0,319
8L,2942,HFE,3389,PVG,3406,,0,319
8L,2942,HGH,3386,KMG,3382,,0,737
8L,2942,HGH,3386,KOW,6379,,0,321
8L,2942,JHG,4055,DLU,4054,,0,737
8L,2942,JHG,4055,KMG,3382,,0,737
8L,2942,JHG,4055,LJG,4033,,0,737
8L,2942,JZH,4301,CTU,3395,,0,737
8L,2942,KMG,3382,CGO,3375,,0,320 738 737
8L,2942,KMG,3382,CKG,3393,,0,738
8L,2942,KMG,3382,CSX,3371,,0,738
8L,2942,KMG,3382,CTU,3395,,0,321 737
8L,2942,KMG,3382,DIG,6375,,0,737
8L,2942,KMG,3382,DLU,4054,,0,737
8L,2942,KMG,3382,HAK,4120,,0,738
8L,2942,KMG,3382,HFE,3389,,0,738
8L,2942,KMG,3382,HGH,3386,,0,737
8L,2942,KMG,3382,JHG,4055,,0,737
8L,2942,KMG,3382,KOW,6379,,0,321
8L,2942,KMG,3382,KWE,3394,,0,737 321
8L,2942,KMG,3382,KWL,3372,,0,738
8L,2942,KMG,3382,LHW,6431,,0,737
8L,2942,KMG,3382,LJG,4033,,0,319 321
8L,2942,KMG,3382,LUM,6376,,0,737
8L,2942,KMG,3382,NNG,3373,,0,738
8L,2942,KMG,3382,PEK,3364,,0,738 737 321
8L,2942,KMG,3382,PVG,3406,,0,738
8L,2942,KMG,3382,SYM,6377,,0,737
8L,2942,KMG,3382,SYX,4030,,0,321 737
8L,2942,KMG,3382,TCZ,7862,,0,737
8L,2942,KMG,3382,TNA,4108,,0,738
8L,2942,KMG,3382,TYN,3369,,0,321
8L,2942,KMG,3382,WUH,3376,,0,738 737 321
8L,2942,KMG,3382,XIY,3379,,0,738
8L,2942,KMG,3382,XNN,6366,,0,738
8L,2942,KMG,3382,YIC,9107,,0,738
8L,2942,KMG,3382,YIH,6361,,0,738
8L,2942,KOW,6379,HGH,3386,,0,321
8L,2942,KOW,6379,KMG,3382,,0,321
8L,2942,KWE,3394,KMG,3382,,0,737 321
8L,2942,KWE,3394,LJG,4033,,0,319
8L,2942,KWE,3394,NKG,3388,,0,737
8L,2942,KWE,3394,XUZ,4149,,0,319
8L,2942,KWL,3372,KMG,3382,,0,738
8L,2942,KWL,3372,XMN,3383,,0,738
8L,2942,LHW,6431,KMG,3382,,0,737
8L,2942,LHW,6431,URC,3399,,0,737
8L,2942,LJG,4033,CGO,3375,,0,319 321
8L,2942,LJG,4033,CKG,3393,,0,321
8L,2942,LJG,4033,CSX,3371,,0,321 319
8L,2942,LJG,4033,HFE,3389,,0,319
8L,2942,LJG,4033,JHG,4055,,0,737
8L,2942,LJG,4033,KMG,3382,,0,321 319
8L,2942,LJG,4033,KWE,3394,,0,319
8L,2942,LJG,4033,NGB,3387,,0,319
8L,2942,LJG,4033,NKG,3388,,0,319
8L,2942,LJG,4033,SZX,3374,,0,321
8L,2942,LJG,4033,TYN,3369,,0,319
8L,2942,LJG,4033,WUH,3376,,0,321
8L,2942,LJG,4033,XIY,3379,,0,321
8L,2942,LUM,6376,KMG,3382,,0,737
8L,2942,LUM,6376,PEK,3364,,0,737
8L,2942,NGB,3387,LJG,4033,,0,319
8L,2942,NGB,3387,YIH,6361,,0,738
8L,2942,NKG,3388,CSX,3371,,0,321
8L,2942,NKG,3388,KWE,3394,,0,737
8L,2942,NKG,3388,LJG,4033,,0,319
8L,2942,NNG,3373,FOC,3385,,0,738
8L,2942,NNG,3373,KMG,3382,,0,738
8L,2942,PEK,3364,KMG,3382,,0,738 737
8L,2942,PEK,3364,LUM,6376,,0,737
8L,2942,PVG,3406,HFE,3389,,0,319
8L,2942,PVG,3406,KMG,3382,,0,738
8L,2942,SHA,3391,YIC,9107,,0,738
8L,2942,SYM,6377,KMG,3382,,0,737
8L,2942,SYX,4030,KMG,3382,,0,738 737
8L,2942,SZX,3374,LJG,4033,,0,321
8L,2942,TAO,3390,WUH,3376,,0,320
8L,2942,TCZ,7862,CTU,3395,,0,737
8L,2942,TCZ,7862,KMG,3382,,0,737
8L,2942,TNA,4108,KMG,3382,,0,738
8L,2942,TSN,3368,CTU,3395,,0,737
8L,2942,TSN,3368,DLC,3404,,0,737
8L,2942,TYN,3369,HET,6345,,0,321
8L,2942,TYN,3369,KMG,3382,,0,321
8L,2942,TYN,3369,LJG,4033,,0,319
8L,2942,URC,3399,LHW,6431,,0,737
8L,2942,URC,3399,XNN,6366,,0,738
8L,2942,WUH,3376,DLC,3404,,0,737
8L,2942,WUH,3376,KMG,3382,,0,738 737 320
8L,2942,WUH,3376,LJG,4033,,0,321
8L,2942,WUH,3376,TAO,3390,,0,321
8L,2942,XIY,3379,BAV,6346,,0,738
8L,2942,XIY,3379,KMG,3382,,0,738
8L,2942,XIY,3379,LJG,4033,,0,321
8L,2942,XMN,3383,KWL,3372,,0,738
8L,2942,XNN,6366,KMG,3382,,0,738
8L,2942,XNN,6366,URC,3399,,0,738
8L,2942,XUZ,4149,CKG,3393,,0,738
8L,2942,XUZ,4149,KWE,3394,,0,319
8L,2942,YIC,9107,KMG,3382,,0,738
8L,2942,YIC,9107,SHA,3391,,0,738
8L,2942,YIH,6361,KMG,3382,,0,738
8L,2942,YIH,6361,NGB,3387,,0,738
9C,15999,CAN,3370,SHA,3391,,0,320
9C,15999,CAN,3370,SJW,6347,,0,320
9C,15999,CGD,6352,KMG,3382,,0,320
9C,15999,CGD,6352,SHA,3391,,0,320
9C,15999,CGQ,4380,PVG,3406,,0,320
9C,15999,CKG,3393,LYA,4148,,0,320
9C,15999,CKG,3393,PVG,3406,,0,320
9C,15999,CKG,3393,SHA,3391,,0,320
9C,15999,CKG,3393,SJW,6347,,0,320
9C,15999,CSX,3371,SHA,3391,,0,320
9C,15999,CTU,3395,SHA,3391,,0,320
9C,15999,CTU,3395,SJW,6347,,0,320
9C,15999,DLC,3404,HGH,3386,,0,320
9C,15999,DLC,3404,PVG,3406,,0,320
9C,15999,DLC,3404,SJW,6347,,0,320
9C,15999,DYG,6353,PVG,3406,,0,320
9C,15999,HET,6345,SJW,6347,,0,320
9C,15999,HGH,3386,DLC,3404,,0,320
9C,15999,HGH,3386,KWL,3372,,0,320
9C,15999,HGH,3386,SHE,4144,,0,320
9C,15999,HGH,3386,SJW,6347,,0,320
9C,15999,HGH,3386,SYX,4030,,0,320
9C,15999,HGH,3386,SZX,3374,,0,320
9C,15999,HIA,7898,HRB,3400,,0,320
9C,15999,HIA,7898,SZX,3374,,0,320
9C,15999,HRB,3400,HIA,7898,,0,320
9C,15999,HRB,3400,PVG,3406,,0,320
9C,15999,JIQ,8781,KMG,3382,,0,320
9C,15999,JIQ,8781,SHA,3391,,0,320
9C,15999,JJN,6386,SHA,3391,,0,320
9C,15999,KMG,3382,CGD,6352,,0,320
9C,15999,KMG,3382,JIQ,8781,,0,320
9C,15999,KMG,3382,MIG,6400,,0,320
9C,15999,KMG,3382,PVG,3406,,0,320
9C,15999,KMG,3382,SHA,3391,,0,320
9C,15999,KMG,3382,SJW,6347,,0,320
9C,15999,KWE,3394,SHA,3391,,0,320
9C,15999,KWL,3372,HGH,3386,,0,320
9C,15999,KWL,3372,PVG,3406,,0,320
9C,15999,KWL,3372,SJW,6347,,0,320
9C,15999,LHW,6431,PVG,3406,,0,320
9C,15999,LYA,4148,CKG,3393,,0,320
9C,15999,LYA,4148,SHE,4144,,0,320
9C,15999,MIG,6400,KMG,3382,,0,320
9C,15999,MIG,6400,SHA,3391,,0,320
9C,15999,MIG,6400,SHE,4144,,0,320
9C,15999,NKG,3388,SHE,4144,,0,320
9C,15999,NNG,3373,SHA,3391,,0,320
9C,15999,PVG,3406,CGQ,4380,,0,320
9C,15999,PVG,3406,CKG,3393,,0,320
9C,15999,PVG,3406,DLC,3404,,0,320
9C,15999,PVG,3406,DYG,6353,,0,320
9C,15999,PVG,3406,HRB,3400,,0,320
9C,15999,PVG,3406,KWL,3372,,0,320
9C,15999,PVG,3406,NNG,3373,,0,320
9C,15999,PVG,3406,SHE,4144,,0,320
9C,15999,PVG,3406,SYX,4030,,0,320
9C,15999,PVG,3406,TAO,3390,,0,320
9C,15999,PVG,3406,XMN,3383,,0,320
9C,15999,PVG,3406,ZHA,6357,,0,320
9C,15999,SHA,3391,CAN,3370,,0,320
9C,15999,SHA,3391,CGD,6352,,0,320
9C,15999,SHA,3391,CKG,3393,,0,320
